order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-10-26-0,2025-10-26T15:40:00,162,"373 Kim Village
Karenland, FM 28187","[{'product_id': 32, 'qty': 2}]"
ec-2025-10-26-1,2025-10-26T20:44:00,55,"PSC 5220, Box 1041
APO AA 29214","[{'product_id': 33, 'qty': 1}, {'product_id': 24, 'qty': 1}]"
ec-2025-10-26-2,2025-10-26T14:37:00,49,"521 Jonathan Stravenue
North Susanside, CA 80394","[{'product_id': 36, 'qty': 2}]"
ec-2025-10-26-3,2025-10-26T02:43:00,10,"696 Roberta Bypass
West Jacqueline, NV 30203","[{'product_id': 20, 'qty': 1}, {'product_id': 25, 'qty': 1}]"
ec-2025-10-26-4,2025-10-26T04:10:00,148,"28234 Mays Trail Suite 545
Melindamouth, AK 18449","[{'product_id': 16, 'qty': 1}]"
ec-2025-10-26-5,2025-10-26T09:41:00,13,"09579 Alicia Mountains
Sheenaton, GA 15631","[{'product_id': 6, 'qty': 1}]"
ec-2025-10-26-6,2025-10-26T11:27:00,56,"0283 Lisa Court Apt. 760
Rodriguezmouth, OR 71796","[{'product_id': 39, 'qty': 1}, {'product_id': 12, 'qty': 1}]"
ec-2025-10-26-7,2025-10-26T13:15:00,18,"00096 Baker Brook
South Stephenchester, AZ 90051","[{'product_id': 23, 'qty': 1}, {'product_id': 12, 'qty': 5}]"
ec-2025-10-26-8,2025-10-26T22:23:00,128,"Unit 7123 Box 5606
DPO AE 61669","[{'product_id': 1, 'qty': 2}]"
ec-2025-10-26-9,2025-10-26T16:36:00,185,"40679 Devon Roads Suite 116
North Janice, CA 08000","[{'product_id': 30, 'qty': 2}, {'product_id': 38, 'qty': 1}, {'product_id': 18, 'qty': 1}]"
ec-2025-10-26-10,2025-10-26T17:46:00,135,"164 Wayne Square Suite 488
Kellyland, AK 70014","[{'product_id': 28, 'qty': 1}, {'product_id': 37, 'qty': 2}]"
ec-2025-10-26-11,2025-10-26T20:24:00,57,"3672 Susan Hollow Suite 664
Dorseyland, WV 34478","[{'product_id': 24, 'qty': 4}]"
ec-2025-10-26-12,2025-10-26T23:55:00,188,"20788 Angela Plaza
North Alexander, NC 94357","[{'product_id': 23, 'qty': 3}, {'product_id': 43, 'qty': 2}]"
ec-2025-10-26-13,2025-10-26T12:25:00,130,"170 Sheena Lock
Crawfordberg, VT 09502","[{'product_id': 12, 'qty': 1}]"
ec-2025-10-26-14,2025-10-26T15:18:00,164,"3436 Marcus Ways Suite 221
New Kristinamouth, MI 94651","[{'product_id': 10, 'qty': 1}, {'product_id': 42, 'qty': 2}]"
ec-2025-10-26-15,2025-10-26T12:20:00,104,"23399 Eaton Center
New Jordanport, OH 34277","[{'product_id': 25, 'qty': 2}, {'product_id': 43, 'qty': 1}]"
