order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-11-13-0,2025-11-13T11:58:00,52,"2236 Alejandro Trail
North Lisachester, MP 65931","[{'product_id': 21, 'qty': 2}]"
ec-2025-11-13-1,2025-11-13T22:14:00,199,"961 Chavez Tunnel
North John, AZ 10047","[{'product_id': 38, 'qty': 1}, {'product_id': 4, 'qty': 2}, {'product_id': 3, 'qty': 1}]"
ec-2025-11-13-2,2025-11-13T19:29:00,72,"1698 Aguirre Plains Apt. 815
East Michael, IL 66674","[{'product_id': 24, 'qty': 1}, {'product_id': 10, 'qty': 2}]"
ec-2025-11-13-3,2025-11-13T08:15:00,191,"060 Ryan Land Apt. 617
New Toddport, VA 74068","[{'product_id': 22, 'qty': 2}, {'product_id': 22, 'qty': 4}]"
ec-2025-11-13-4,2025-11-13T22:20:00,169,"10512 Mcdaniel Gardens
Stevenburgh, VT 99814","[{'product_id': 22, 'qty': 4}]"
ec-2025-11-13-5,2025-11-13T23:06:00,34,"1830 Howard Corner Suite 264
Kathleenshire, FL 56906","[{'product_id': 3, 'qty': 1}, {'product_id': 41, 'qty': 1}]"
ec-2025-11-13-6,2025-11-13T00:27:00,10,"013 Rangel Court Suite 292
Harrisburgh, NC 45477","[{'product_id': 37, 'qty': 1}]"
ec-2025-11-13-7,2025-11-13T02:41:00,18,"4045 Valdez Ports
Russelltown, UT 20113","[{'product_id': 20, 'qty': 1}]"
ec-2025-11-13-8,2025-11-13T12:20:00,108,"328 Matthew Passage Suite 936
West Billyfort, AK 75100","[{'product_id': 45, 'qty': 1}, {'product_id': 49, 'qty': 1}, {'product_id': 48, 'qty': 1}]"
ec-2025-11-13-9,2025-11-13T13:37:00,81,"PSC 6780, Box 8575
APO AE 77654","[{'product_id': 36, 'qty': 3}]"
ec-2025-11-13-10,2025-11-13T17:08:00,56,"60170 Gilbert Squares
West Kristinmouth, AS 91444","[{'product_id': 18, 'qty': 3}, {'product_id': 26, 'qty': 1}]"
ec-2025-11-13-11,2025-11-13T10:27:00,121,"498 Melissa Islands Apt. 581
Davidside, HI 29132","[{'product_id': 33, 'qty': 2}]"
