order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-11-04-0,2025-11-04T01:41:00,161,"268 Sharp Dam Apt. 988
Gregoryfurt, IL 61143","[{'product_id': 50, 'qty': 2}]"
ec-2025-11-04-1,2025-11-04T04:12:00,27,"59002 Robert Stream Apt. 183
Kevinchester, KS 40920","[{'product_id': 22, 'qty': 2}]"
ec-2025-11-04-2,2025-11-04T21:37:00,4,"80942 Young Trail Suite 127
New Taylormouth, NY 17234","[{'product_id': 26, 'qty': 2}, {'product_id': 18, 'qty': 1}, {'product_id': 11, 'qty': 1}]"
ec-2025-11-04-3,2025-11-04T13:42:00,170,"Unit 7864 Box 6956
DPO AP 55811","[{'product_id': 10, 'qty': 1}, {'product_id': 12, 'qty': 3}]"
ec-2025-11-04-4,2025-11-04T13:55:00,155,"7501 Diana Row Suite 210
Kevinville, MD 19673","[{'product_id': 41, 'qty': 3}]"
ec-2025-11-04-5,2025-11-04T19:08:00,5,"6920 Robin Centers Apt. 746
Larryburgh, KS 85330","[{'product_id': 1, 'qty': 2}]"
ec-2025-11-04-6,2025-11-04T06:40:00,6,"888 Rhodes Causeway
South Joshua, OH 61586","[{'product_id': 12, 'qty': 1}, {'product_id': 25, 'qty': 1}]"
ec-2025-11-04-7,2025-11-04T08:51:00,180,"45541 Timothy Groves
North Janice, IL 10269","[{'product_id': 24, 'qty': 1}, {'product_id': 16, 'qty': 1}]"
ec-2025-11-04-8,2025-11-04T21:40:00,74,"497 Barrett Greens Apt. 038
Port Matthewville, NV 01994","[{'product_id': 21, 'qty': 2}, {'product_id': 32, 'qty': 3}, {'product_id': 42, 'qty': 1}]"
ec-2025-11-04-9,2025-11-04T09:27:00,79,"3025 King Ways Suite 427
Mccallberg, WI 21267","[{'product_id': 39, 'qty': 1}, {'product_id': 50, 'qty': 2}, {'product_id': 32, 'qty': 1}]"
ec-2025-11-04-10,2025-11-04T18:31:00,127,"766 Chan Springs Suite 634
East Jordan, OK 77495","[{'product_id': 42, 'qty': 3}, {'product_id': 20, 'qty': 1}]"
ec-2025-11-04-11,2025-11-04T08:40:00,85,"948 Tara Turnpike Apt. 860
Lake Stephanie, GA 53495","[{'product_id': 25, 'qty': 2}, {'product_id': 42, 'qty': 1}]"
ec-2025-11-04-12,2025-11-04T18:18:00,170,"624 Lowery Throughway Apt. 870
Williamsonburgh, MD 48533","[{'product_id': 33, 'qty': 2}, {'product_id': 13, 'qty': 1}]"
ec-2025-11-04-13,2025-11-04T17:17:00,51,"465 Coleman Streets Suite 945
Aliciaberg, AR 81558","[{'product_id': 48, 'qty': 1}, {'product_id': 15, 'qty': 1}, {'product_id': 42, 'qty': 1}]"
ec-2025-11-04-14,2025-11-04T18:40:00,110,"84876 Jesse Haven Suite 363
Dustinmouth, AS 55836","[{'product_id': 32, 'qty': 2}, {'product_id': 20, 'qty': 4}]"
ec-2025-11-04-15,2025-11-04T17:40:00,81,"65511 Alexandria Terrace
North Joshuastad, WV 81361","[{'product_id': 43, 'qty': 2}]"
ec-2025-11-04-16,2025-11-04T17:54:00,121,,"[{'product_id': 39, 'qty': 1}, {'product_id': 19, 'qty': 2}, {'product_id': 42, 'qty': 3}]"
ec-2025-11-04-17,2025-11-04T13:56:00,198,"Unit 2662 Box 1130
DPO AE 69470","[{'product_id': 14, 'qty': 1}, {'product_id': 20, 'qty': 1}, {'product_id': 16, 'qty': 3}]"
ec-2025-11-04-18,2025-11-04T20:22:00,177,"743 Jennifer Forge Apt. 015
Port Michelle, NV 80453","[{'product_id': 3, 'qty': 1}, {'product_id': 23, 'qty': 3}, {'product_id': 20, 'qty': 2}]"
ec-2025-11-04-19,2025-11-04T10:53:00,16,"289 Ryan Brook
Lake Darrellview, IN 10401","[{'product_id': 3, 'qty': 1}, {'product_id': 26, 'qty': 1}, {'product_id': 30, 'qty': 2}]"
